No.,Time,Source,Destination,Protocol,Length,Source,Destination,,,,,
8981,4.130975,2203709475,3643796969,10,64,131.89.240.35,217.47.237.233,,,,,
8982,4.132462,3375374709,2203664931,10,118,201.48.33.117,131.89.66.35,,,,,
8983,4.132736,2203664931,3375374709,10,76,131.89.66.35,201.48.33.117,,,,,
8984,4.133259,2203667416,3301181571,10,78,131.89.75.216,196.196.8.131,,,,,
8985,4.135539,52736419,2203684463,11,714,3.36.177.163,131.89.142.111,,,,,
8986,4.135597,3661222853,2203667416,10,64,218.57.211.197,131.89.75.216,,,,,
8987,4.136613,3521639917,2203667408,10,406,209.231.245.237,131.89.75.208,,,,,
8988,4.13766,2203667408,3521639917,10,64,131.89.75.208,209.231.245.237,,,,,
8989,4.137874,3375374709,2203664931,10,129,201.48.33.117,131.89.66.35,,,,,
8990,4.137983,2203667416,3378060498,10,710,131.89.75.216,201.89.28.210,,,,,
8991,4.138041,2203667408,3521639917,10,268,131.89.75.208,209.231.245.237,,,,,
8992,4.138341,3643456555,2203648523,10,150,217.42.188.43,131.89.2.11,,,,,
8993,4.139114,2203664931,3375374709,10,1438,131.89.66.35,201.48.33.117,,,,,
8994,4.139231,2203664931,3375374709,10,1438,131.89.66.35,201.48.33.117,,,,,
8995,4.139846,3692741398,2203667416,10,78,220.26.195.22,131.89.75.216,,,,,
8996,4.140203,2203667416,3692741398,10,70,131.89.75.216,220.26.195.22,,,,,
8997,4.142667,2203667416,3692741398,10,771,131.89.75.216,220.26.195.22,,,,,
8998,4.14304,2203709475,3643796969,10,86,131.89.240.35,217.47.237.233,,,,,
8999,4.145526,3521639917,2203667408,10,64,209.231.245.237,131.89.75.208,,,,,
9000,4.145558,3296060491,3579350585,10,78,196.117.228.75,213.88.142.57,,,,,
9001,4.146103,2203667408,3521639917,10,594,131.89.75.208,209.231.245.237,,,,,
9002,4.146152,2203667408,3521639917,10,594,131.89.75.208,209.231.245.237,,,,,
9003,4.146201,2203667408,3521639917,10,594,131.89.75.208,209.231.245.237,,,,,
9004,4.146981,2203684463,52736419,11,234,131.89.142.111,3.36.177.163,,,,,
9005,4.149108,2203689291,3361622417,10,64,131.89.161.75,200.94.73.145,,,,,
9006,4.149208,2203689291,825014284,10,64,131.89.161.75,49.44.184.12,,,,,
9007,4.14923,2203689291,3699552028,10,64,131.89.161.75,220.130.175.28,,,,,
9008,4.149244,2203689291,3452075509,10,64,131.89.161.75,205.194.125.245,,,,,
9009,4.149254,2203689291,825014284,10,64,131.89.161.75,49.44.184.12,,,,,
9010,4.149273,2203689291,3361622417,10,64,131.89.161.75,200.94.73.145,,,,,
9011,4.149944,830496949,2203667416,10,1438,49.128.96.181,131.89.75.216,,,,,
9012,4.150814,2203667416,830496949,10,70,131.89.75.216,49.128.96.181,,,,,
9013,4.151333,3579328413,2203667393,10,1438,213.88.55.157,131.89.75.193,,,,,
9014,4.15145,3465497078,2203667416,10,70,206.143.73.246,131.89.75.216,,,,,
9015,4.151457,3375374709,2203664931,10,70,201.48.33.117,131.89.66.35,,,,,
9016,4.151464,52736419,2203684463,11,234,3.36.177.163,131.89.142.111,,,,,
9017,4.151485,3643427031,2203667408,10,119,217.42.72.215,131.89.75.208,,,,,
9018,4.15261,2203664931,3375374709,10,1438,131.89.66.35,201.48.33.117,,,,,
9019,4.152727,2203664931,3375374709,10,1438,131.89.66.35,201.48.33.117,,,,,
9020,4.152844,2203667408,3643427031,10,64,131.89.75.208,217.42.72.215,,,,,
9021,4.15285,2203664931,3375374709,10,1438,131.89.66.35,201.48.33.117,,,,,
9022,4.152967,2203667393,3579328413,10,64,131.89.75.193,213.88.55.157,,,,,
9023,4.152974,2203667408,3643427031,10,122,131.89.75.208,217.42.72.215,,,,,
9024,4.154948,2203667416,3365046429,10,70,131.89.75.216,200.146.136.157,,,,,
9025,4.156786,852525757,2203667416,10,1438,50.208.130.189,131.89.75.216,,,,,
9026,4.156903,2203684463,52736419,11,686,131.89.142.111,3.36.177.163,,,,,
9027,4.15772,2203667416,852525757,10,82,131.89.75.216,50.208.130.189,,,,,
9028,4.158325,3579350585,3296060491,10,1518,213.88.142.57,196.117.228.75,,,,,
9029,4.158448,3684263463,3296060652,10,64,219.153.102.39,196.117.228.236,,,,,
9030,4.158519,3684263463,3296060652,10,535,219.153.102.39,196.117.228.236,,,,,
9031,4.15889,852525786,2203667416,10,165,50.208.130.218,131.89.75.216,,,,,
9032,4.159152,2203667416,852525786,10,70,131.89.75.216,50.208.130.218,,,,,
9033,4.160595,2203667416,852525786,10,70,131.89.75.216,50.208.130.218,,,,,
9034,4.164378,1195926827,2203664892,2,124,71.72.101.43,131.89.65.252,,,,,
9035,4.164748,3375374709,2203664931,10,70,201.48.33.117,131.89.66.35,,,,,
9036,4.165027,2203667393,3716738039,2,76,131.89.75.193,221.136.235.247,,,,,
9037,4.165669,2203664931,3375374709,10,1438,131.89.66.35,201.48.33.117,,,,,
9038,4.165786,2203664931,3375374709,10,1438,131.89.66.35,201.48.33.117,,,,,
9039,4.165902,2203664931,3375374709,10,1438,131.89.66.35,201.48.33.117,,,,,
9040,4.166106,3450049353,2203667416,10,78,205.163.147.73,131.89.75.216,,,,,
9041,4.166265,2203664929,3666312912,10,78,131.89.66.33,218.135.126.208,,,,,
9042,4.166401,2203667416,3450049353,10,70,131.89.75.216,205.163.147.73,,,,,
9043,4.166491,2203667416,852525786,10,78,131.89.75.216,50.208.130.218,,,,,
9044,4.167868,1151000492,3296060652,10,66,68.154.223.172,196.117.228.236,,,,,
9045,4.170748,2203667416,3450049353,10,1319,131.89.75.216,205.163.147.73,,,,,
9046,4.172878,2203689291,3375367982,10,355,131.89.161.75,201.48.7.46,,,,,
9047,4.174144,830496949,2203667416,10,1438,49.128.96.181,131.89.75.216,,,,,
9048,4.174261,3412729674,2203710495,10,64,203.106.31.74,131.89.244.31,,,,,
9049,4.174268,3571446687,2203664929,10,66,212.223.243.159,131.89.66.33,,,,,
9050,4.174275,3374040914,2203689291,10,64,201.27.199.82,131.89.161.75,,,,,
9051,4.174724,2203689291,3374040914,10,64,131.89.161.75,201.27.199.82,,,,,
9052,4.174764,2203664929,3571446687,10,66,131.89.66.33,212.223.243.159,,,,,
9053,4.174795,2203689291,3374040914,10,64,131.89.161.75,201.27.199.82,,,,,
9054,4.174985,2203667416,3301181571,10,70,131.89.75.216,196.196.8.131,,,,,
9055,4.175027,2203667416,830496949,10,70,131.89.75.216,49.128.96.181,,,,,
9056,4.175624,2203710495,3412729674,10,1438,131.89.244.31,203.106.31.74,,,,,
9057,4.17574,2203710495,3412729674,10,125,131.89.244.31,203.106.31.74,,,,,
9058,4.176885,3296060652,3684263463,10,64,196.117.228.236,219.153.102.39,,,,,
9059,4.179384,3375374709,2203664931,10,70,201.48.33.117,131.89.66.35,,,,,
9060,4.179504,3521639917,2203667408,10,64,209.231.245.237,131.89.75.208,,,,,
9061,4.18033,2203664931,3375374709,10,1438,131.89.66.35,201.48.33.117,,,,,
9062,4.180446,2203667408,3521639917,10,594,131.89.75.208,209.231.245.237,,,,,
9063,4.180495,2203667408,3521639917,10,594,131.89.75.208,209.231.245.237,,,,,
9064,4.180545,2203664931,3375374709,10,1438,131.89.66.35,201.48.33.117,,,,,
9065,4.180661,2203667408,3521639917,10,594,131.89.75.208,209.231.245.237,,,,,
9066,4.18071,2203664931,3375374709,10,1438,131.89.66.35,201.48.33.117,,,,,
9067,4.181261,3672180417,2203693937,10,66,218.225.6.193,131.89.179.113,,,,,
9068,4.181554,3296060491,3579350585,10,70,196.117.228.75,213.88.142.57,,,,,
9069,4.183445,3375367982,2203689291,10,936,201.48.7.46,131.89.161.75,,,,,
9070,4.184675,3296060652,3684263463,10,64,196.117.228.236,219.153.102.39,,,,,
9071,4.184856,1149772121,2203664976,10,70,68.136.33.89,131.89.66.80,,,,,
9072,4.185412,1149772121,2203664976,10,70,68.136.33.89,131.89.66.80,,,,,
9073,4.185787,2203664976,1149772121,10,1438,131.89.66.80,68.136.33.89,,,,,
9074,4.185903,2203664976,1149772121,10,1438,131.89.66.80,68.136.33.89,,,,,
9075,4.18633,2203664976,1149772121,10,1438,131.89.66.80,68.136.33.89,,,,,
9076,4.186447,2203664976,1149772121,10,1438,131.89.66.80,68.136.33.89,,,,,
9077,4.18732,3296060652,1151000492,10,64,196.117.228.236,68.154.223.172,,,,,
9078,4.187816,3375374709,2203664931,10,70,201.48.33.117,131.89.66.35,,,,,
9079,4.188137,2203664929,1150411767,10,161,131.89.66.33,68.145.227.247,,,,,
9080,4.188524,1149772121,2203664976,10,70,68.136.33.89,131.89.66.80,,,,,
9081,4.188785,2203664931,3375374709,10,1438,131.89.66.35,201.48.33.117,,,,,
9082,4.188902,2203664931,3375374709,10,1438,131.89.66.35,201.48.33.117,,,,,
9083,4.189019,2203664931,3375374709,10,1438,131.89.66.35,201.48.33.117,,,,,
9084,4.189487,2203664976,1149772121,10,1438,131.89.66.80,68.136.33.89,,,,,
9085,4.189604,2203664976,1149772121,10,1438,131.89.66.80,68.136.33.89,,,,,
9086,4.191877,3643770092,2203686786,10,1438,217.47.132.236,131.89.151.130,,,,,
9087,4.193047,3643770092,2203686786,10,1348,217.47.132.236,131.89.151.130,,,,,
9088,4.193157,3379230421,2203709477,10,78,201.106.246.213,131.89.240.37,,,,,
9089,4.193164,3379230421,2203709477,10,78,201.106.246.213,131.89.240.37,,,,,
9090,4.193172,3579400688,2203689285,10,64,213.89.81.240,131.89.161.69,,,,,
9091,4.193179,3379230421,2203709477,10,78,201.106.246.213,131.89.240.37,,,,,
9092,4.193757,3296060652,1151000492,10,780,196.117.228.236,68.154.223.172,,,,,
9093,4.193821,3296060652,3684263463,10,64,196.117.228.236,219.153.102.39,,,,,
9094,4.193828,2203709477,3379230421,10,70,131.89.240.37,201.106.246.213,,,,,
9095,4.193835,2203709477,3379230421,10,70,131.89.240.37,201.106.246.213,,,,,
9096,4.193842,2203709477,3379230421,10,70,131.89.240.37,201.106.246.213,,,,,
9097,4.194601,52736419,2203684463,11,714,3.36.177.163,131.89.142.111,,,,,
9098,4.196246,2203709477,3643441578,10,1438,131.89.240.37,217.42.129.170,,,,,
9099,4.196362,2203686786,3643770092,10,64,131.89.151.130,217.47.132.236,,,,,
9100,4.198441,2203684463,52736419,11,150,131.89.142.111,3.36.177.163,,,,,
9101,4.199059,3579350585,3296060491,10,1518,213.88.142.57,196.117.228.75,,,,,
9102,4.199182,3375374709,2203664931,10,70,201.48.33.117,131.89.66.35,,,,,
9103,4.199884,2203664931,3375374709,10,1398,131.89.66.35,201.48.33.117,,,,,
9104,4.200015,2203664931,3375374709,10,1438,131.89.66.35,201.48.33.117,,,,,
9105,4.200131,2203664931,3375374709,10,1438,131.89.66.35,201.48.33.117,,,,,
9106,4.200677,3465497078,2203667416,10,70,206.143.73.246,131.89.75.216,,,,,
9107,4.20091,2203667416,3465497078,10,82,131.89.75.216,206.143.73.246,,,,,
9108,4.201115,3465497078,2203667416,10,225,206.143.73.246,131.89.75.216,,,,,
9109,4.201435,2203667416,3465497078,10,70,131.89.75.216,206.143.73.246,,,,,
9110,4.201529,1207419547,2203667416,10,70,71.247.194.155,131.89.75.216,,,,,
9111,4.20184,1207432935,2203667416,10,70,71.247.246.231,131.89.75.216,,,,,
9112,4.202493,1207432935,2203667416,10,466,71.247.246.231,131.89.75.216,,,,,
9113,4.204564,3296060652,3318667149,10,64,196.117.228.236,197.206.215.141,,,,,
9114,4.204683,2203667416,3465497078,10,70,131.89.75.216,206.143.73.246,,,,,
9115,4.207064,2203664892,3663225348,2,85,131.89.65.252,218.88.98.4,,,,,
9116,4.207646,3375374709,2203664931,10,70,201.48.33.117,131.89.66.35,,,,,
9117,4.208419,52736419,2203684463,11,234,3.36.177.163,131.89.142.111,,,,,
9118,4.208555,2203664931,3375374709,10,1438,131.89.66.35,201.48.33.117,,,,,
9119,4.208672,2203664931,3375374709,10,1438,131.89.66.35,201.48.33.117,,,,,
9120,4.208789,2203664931,3375374709,10,1438,131.89.66.35,201.48.33.117,,,,,
9121,4.211823,805637004,2203667416,10,1438,48.5.11.140,131.89.75.216,,,,,
9122,4.21194,1176995946,2203667416,10,64,70.39.136.106,131.89.75.216,,,,,
9123,4.211946,1143903707,2203664901,10,64,68.46.149.219,131.89.66.5,,,,,
9124,4.211953,3643770090,2203667416,10,70,217.47.132.234,131.89.75.216,,,,,
9125,4.21196,1143903707,2203664901,10,105,68.46.149.219,131.89.66.5,,,,,
9126,4.212455,2203664901,1143903707,10,70,131.89.66.5,68.46.149.219,,,,,
9127,4.212647,2203667416,805637004,10,82,131.89.75.216,48.5.11.140,,,,,
9128,4.212719,3521639917,2203667408,10,64,209.231.245.237,131.89.75.208,,,,,
9129,4.212887,2203664901,1143903707,10,82,131.89.66.5,68.46.149.219,,,,,
9130,4.213288,2203667408,3521639917,10,594,131.89.75.208,209.231.245.237,,,,,
9131,4.213385,2203667408,3521639917,10,594,131.89.75.208,209.231.245.237,,,,,
9132,4.213435,2203667408,3521639917,10,594,131.89.75.208,209.231.245.237,,,,,
9133,4.213812,3375374709,2203664931,10,70,201.48.33.117,131.89.66.35,,,,,
9134,4.21471,2203664931,3375374709,10,1438,131.89.66.35,201.48.33.117,,,,,
9135,4.215096,3296060530,3470749967,11,64,196.117.228.114,206.223.113.15,,,,,
9136,4.219316,3521630166,2203664919,10,64,209.231.207.214,131.89.66.23,,,,,
9137,4.219367,1203523057,3296060490,10,70,71.188.77.241,196.117.228.74,,,,,
9138,4.219629,3296060490,1203523057,10,70,196.117.228.74,71.188.77.241,,,,,
9139,4.22156,2203684463,52736419,11,614,131.89.142.111,3.36.177.163,,,,,
9140,4.22161,3296060491,3579350585,10,70,196.117.228.75,213.88.142.57,,,,,
9141,4.221982,2203667416,1207432935,10,70,131.89.75.216,71.247.246.231,,,,,
9142,4.22435,2203667416,1207432935,10,78,131.89.75.216,71.247.246.231,,,,,
9143,4.224925,3634622153,2203664892,2,102,216.163.238.201,131.89.65.252,,,,,
9144,4.225032,3375374709,2203664931,10,70,201.48.33.117,131.89.66.35,,,,,
9145,4.225543,2203664931,3375374709,10,655,131.89.66.35,201.48.33.117,,,,,
9146,4.22578,2203664892,3634622153,2,313,131.89.65.252,216.163.238.201,,,,,
9147,4.226679,2203667416,3476974057,10,70,131.89.75.216,207.62.105.233,,,,,
9148,4.226733,1515783243,2203711357,10,134,90.89.4.75,131.89.247.125,,,,,
9149,4.226817,2203667416,3476974057,10,78,131.89.75.216,207.62.105.233,,,,,
9150,4.226872,843256623,2203670822,7,96,50.67.19.47,131.89.89.38,,,,,
9151,4.227135,3599757259,2203664892,2,90,214.143.239.203,131.89.65.252,,,,,
9152,4.227507,2203711357,1515783243,10,70,131.89.247.125,90.89.4.75,,,,,
9153,4.227847,2203664892,3599757259,2,301,131.89.65.252,214.143.239.203,,,,,
9154,4.229976,825014284,2203689291,10,1438,49.44.184.12,131.89.161.75,,,,,
9155,4.231369,825014284,2203689291,10,1438,49.44.184.12,131.89.161.75,,,,,
9156,4.232262,2203689291,825014284,10,64,131.89.161.75,49.44.184.12,,,,,
9157,4.232759,3301181571,2203667416,10,1438,196.196.8.131,131.89.75.216,,,,,
9158,4.233621,2203667416,3301181571,10,82,131.89.75.216,196.196.8.131,,,,,
9159,4.234345,3301181571,2203667416,10,1438,196.196.8.131,131.89.75.216,,,,,
9160,4.234462,3476974053,2203667416,10,70,207.62.105.229,131.89.75.216,,,,,
9161,4.234469,3476974053,2203667416,10,304,207.62.105.229,131.89.75.216,,,,,
9162,4.234919,3579365605,2203664976,10,583,213.88.200.229,131.89.66.80,,,,,
9163,4.234967,2203667416,2540371957,10,70,131.89.75.216,151.106.255.245,,,,,
9164,4.234974,2203667416,2540371957,10,70,131.89.75.216,151.106.255.245,,,,,
9165,4.234982,2203667416,2540371957,10,70,131.89.75.216,151.106.255.245,,,,,
9166,4.235158,2203667416,3301181571,10,82,131.89.75.216,196.196.8.131,,,,,
9167,4.235181,2203667416,3476974053,10,70,131.89.75.216,207.62.105.229,,,,,
9168,4.236417,2203664976,3579365605,10,64,131.89.66.80,213.88.200.229,,,,,
9169,4.236719,3579350585,3296060491,10,1518,213.88.142.57,196.117.228.75,,,,,
9170,4.236842,3375374709,2203664931,10,70,201.48.33.117,131.89.66.35,,,,,
9171,4.236849,387884564,2203664893,2,100,23.30.166.20,131.89.65.253,,,,,
9172,4.236859,3128080461,2203676235,10,66,186.114.184.77,131.89.110.75,,,,,
9173,4.236865,3571580701,2203689291,10,64,212.225.255.29,131.89.161.75,,,,,
9174,4.236872,1162334623,2203667416,10,70,69.71.209.159,131.89.75.216,,,,,
9175,4.236879,1162334623,2203667416,10,70,69.71.209.159,131.89.75.216,,,,,
9176,4.236948,3296022020,3296060625,10,66,196.117.78.4,196.117.228.209,,,,,
9177,4.237025,2495770905,3296060531,4,74,148.194.113.25,196.117.228.115,,,,,
9178,4.237351,2203689291,3571580701,10,64,131.89.161.75,212.225.255.29,,,,,
9179,4.237463,2203667416,1162334623,10,70,131.89.75.216,69.71.209.159,,,,,
9180,4.237532,3375374709,2203664931,10,70,201.48.33.117,131.89.66.35,,,,,
9181,4.237555,3296060531,3308263953,11,64,196.117.228.115,197.48.26.17,,,,,
9182,4.2376,2203689291,3571580701,10,296,131.89.161.75,212.225.255.29,,,,,
9183,4.238308,3296060625,3296022020,10,64,196.117.228.209,196.117.78.4,,,,,
9184,4.238496,3301181571,2203667416,10,78,196.196.8.131,131.89.75.216,,,,,
9185,4.238753,2203667416,3301181571,10,70,131.89.75.216,196.196.8.131,,,,,
9186,4.239234,2203667416,3301181571,10,617,131.89.75.216,196.196.8.131,,,,,
9187,4.239285,2203664976,3579365605,10,416,131.89.66.80,213.88.200.229,,,,,
9188,4.239362,3487246351,2203667416,10,70,207.219.40.15,131.89.75.216,,,,,
9189,4.241859,2203664976,3579365605,10,64,131.89.66.80,213.88.200.229,,,,,
9190,4.243317,3375374709,2203664931,10,70,201.48.33.117,131.89.66.35,,,,,
9191,4.244675,3375374709,2203664931,10,124,201.48.33.117,131.89.66.35,,,,,
9192,4.244794,3476974038,2203667416,10,70,207.62.105.214,131.89.75.216,,,,,
9193,4.244864,3476974038,2203667416,10,70,207.62.105.214,131.89.75.216,,,,,
9194,4.245078,3476974038,2203667416,10,82,207.62.105.214,131.89.75.216,,,,,
9195,4.245169,2203667416,3476974038,10,70,131.89.75.216,207.62.105.214,,,,,
9196,4.245189,2203664931,3375374709,10,76,131.89.66.35,201.48.33.117,,,,,
9197,4.245198,2203664931,3375374709,10,70,131.89.66.35,201.48.33.117,,,,,
9198,4.245394,2203667416,3476974038,10,70,131.89.75.216,207.62.105.214,,,,,
9199,4.246324,3643449376,2203648523,10,150,217.42.160.32,131.89.2.11,,,,,
9200,4.246944,2203684463,52736419,11,234,131.89.142.111,3.36.177.163,,,,,
9201,4.246992,3412729674,2203710495,10,64,203.106.31.74,131.89.244.31,,,,,
9202,4.247363,3521639917,2203667408,10,64,209.231.245.237,131.89.75.208,,,,,
9203,4.247679,2203667416,3476974038,10,562,131.89.75.216,207.62.105.214,,,,,
9204,4.247926,2203667408,3521639917,10,594,131.89.75.208,209.231.245.237,,,,,
9205,4.247975,2203667408,3521639917,10,513,131.89.75.208,209.231.245.237,,,,,
9206,4.249294,2203689291,3365046429,10,64,131.89.161.75,200.146.136.157,,,,,
9207,4.249309,2203689291,3375367982,10,64,131.89.161.75,201.48.7.46,,,,,
9208,4.249328,2203689291,3374040914,10,78,131.89.161.75,201.27.199.82,,,,,
9209,4.252019,2203689291,3643664178,10,66,131.89.161.75,217.45.231.50,,,,,
9210,4.252706,3301181571,2203667416,10,1438,196.196.8.131,131.89.75.216,,,,,
9211,4.252823,3375374709,2203664931,10,122,201.48.33.117,131.89.66.35,,,,,
9212,4.252834,3375374709,2203664931,10,70,201.48.33.117,131.89.66.35,,,,,
9213,4.252841,3375374709,2203664931,10,70,201.48.33.117,131.89.66.35,,,,,
9214,4.253319,2203664931,3375374709,10,64,131.89.66.35,201.48.33.117,,,,,
9215,4.253569,2203667416,3301181571,10,82,131.89.75.216,196.196.8.131,,,,,
9216,4.254558,825014284,2203689291,10,1438,49.44.184.12,131.89.161.75,,,,,
9217,4.256011,2364527394,2203667416,10,1438,140.239.211.34,131.89.75.216,,,,,
9218,4.256467,52736419,2203684463,11,714,3.36.177.163,131.89.142.111,,,,,
9219,4.256829,2203667416,2364527394,10,82,131.89.75.216,140.239.211.34,,,,,
9220,4.258282,2364527394,2203667416,10,1438,140.239.211.34,131.89.75.216,,,,,
9221,4.259081,2203667416,2364527394,10,82,131.89.75.216,140.239.211.34,,,,,
9222,4.25955,3296060491,3579350585,10,64,196.117.228.75,213.88.142.57,,,,,
9223,4.259674,2364527394,2203667416,10,1438,140.239.211.34,131.89.75.216,,,,,
9224,4.259791,1162954238,2203664929,10,88,69.81.69.254,131.89.66.33,,,,,
9225,4.260266,2203664929,1162954238,10,64,131.89.66.33,69.81.69.254,,,,,
9226,4.260461,2203667416,2364527394,10,82,131.89.75.216,140.239.211.34,,,,,
9227,4.260691,2203686786,3643770092,10,528,131.89.151.130,217.47.132.236,,,,,
9228,4.261304,2364527394,2203667416,10,1438,140.239.211.34,131.89.75.216,,,,,
9229,4.26142,2203667449,3350984240,2,83,131.89.75.249,199.187.246.48,,,,,
9230,4.261666,3521630166,2203664919,10,548,209.231.207.214,131.89.66.23,,,,,
9231,4.262164,2203667416,2364527394,10,82,131.89.75.216,140.239.211.34,,,,,
9232,4.262174,2203664919,3521630166,10,64,131.89.66.23,209.231.207.214,,,,,
9233,4.263263,3374040914,2203689291,10,1438,201.27.199.82,131.89.161.75,,,,,
9234,4.26405,2203689291,3374040914,10,70,131.89.161.75,201.27.199.82,,,,,
9235,4.264699,3374040914,2203689291,10,1438,201.27.199.82,131.89.161.75,,,,,
9236,4.265556,2203689291,3374040914,10,70,131.89.161.75,201.27.199.82,,,,,
9237,4.266248,3375367982,2203689291,10,1438,201.48.7.46,131.89.161.75,,,,,
9238,4.267045,2203689291,3375367982,10,70,131.89.161.75,201.48.7.46,,,,,
9239,4.26753,3360829512,2203664929,10,1438,200.82.48.72,131.89.66.33,,,,,
9240,4.267647,3477387054,2203667416,10,82,207.68.183.46,131.89.75.216,,,,,
9241,4.267655,3360356396,3296060530,5,90,200.74.248.44,196.117.228.114,,,,,
9242,4.267664,3477385407,2203667416,10,82,207.68.176.191,131.89.75.216,,,,,
9243,4.267841,3296060530,3360356396,5,90,196.117.228.114,200.74.248.44,,,,,
9244,4.268091,3643441578,2203709477,10,64,217.42.129.170,131.89.240.37,,,,,
9245,4.268101,2203667416,3477387054,10,70,131.89.75.216,207.68.183.46,,,,,
9246,4.268117,2203667416,3477385407,10,70,131.89.75.216,207.68.176.191,,,,,
9247,4.26814,3699552028,2203689291,10,64,220.130.175.28,131.89.161.75,,,,,
